Iteration	Results
231 	406.678598
232 	452.442537
233 	412.921099
234 	412.921099
235 	406.678598
236 	406.678598
237 	406.678598
238 	452.442537
239 	404.696972
240 	404.696972
241 	404.696972
242 	393.613453
243 	385.389326
244 	385.389326
245 	385.389326
246 	385.389326
247 	412.921099
248 	412.921099
249 	392.902219
250 	392.902219
251 	392.902219
252 	452.442537
253 	433.087607
254 	429.472039
255 	429.472039
256 	393.613453
257 	393.613453
258 	393.613453
259 	393.613453
260 	393.613453
261 	392.902219
262 	392.902219
263 	392.902219
264 	412.921099
265 	412.921099
266 	412.921099
267 	412.921099
268 	393.613453
269 	393.613453
270 	393.613453
271 	393.613453
272 	412.921099
273 	412.921099
274 	392.902219
275 	392.902219
276 	392.902219
277 	392.902219
278 	412.921099
279 	406.678598
280 	406.678598
281 	406.678598
282 	398.454471
283 	398.454471
284 	385.389326
285 	385.389326
286 	385.389326
287 	385.389326
288 	385.389326
289 	385.389326
290 	384.678093
291 	384.678093
292 	384.678093
293 	384.678093
294 	412.921099
295 	412.921099
296 	412.921099
297 	412.921099
298 	412.921099
299 	392.902219
300 	392.902219
301 	392.902219
302 	384.678093
303 	384.678093
304 	384.678093
305 	384.678093
306 	412.921099
307 	412.921099
308 	412.921099
309 	412.921099
310 	406.678598
311 	406.678598
312 	406.678598
313 	412.921099
314 	412.921099
315 	412.921099
316 	412.921099
317 	412.921099
318 	412.921099
319 	412.921099
320 	412.921099
321 	412.921099
322 	412.921099
323 	412.921099
324 	412.921099
325 	392.902219
326 	392.902219
327 	392.902219
328 	392.902219
329 	392.902219
330 	412.921099
331 	412.921099
332 	412.921099
333 	395.185386
334 	395.185386
335 	384.678093
336 	384.678093
337 	384.678093
338 	384.678093
339 	384.678093
340 	412.921099
341 	412.921099
342 	412.921099
343 	412.921099
344 	412.921099
345 	412.921099
346 	392.902219
347 	392.902219
348 	392.902219
349 	452.442537
350 	412.921099
351 	412.921099
352 	412.921099
353 	412.921099
354 	452.442537
355 	407.215898
356 	407.215898
357 	407.215898
358 	404.453330
359 	402.856095
360 	390.299370
361 	390.299370
362 	390.299370
363 	390.299370
364 	452.442537
365 	393.613453
366 	392.902219
367 	392.902219
368 	392.902219
369 	392.902219
370 	452.442537
371 	412.921099
372 	412.921099
373 	412.921099
374 	412.921099
375 	412.921099
376 	393.613453
377 	393.613453
378 	393.613453
379 	384.678093
380 	384.678093
381 	384.678093
382 	452.442537
383 	412.921099
384 	412.921099
385 	412.921099
386 	412.921099
387 	412.921099
388 	412.921099
389 	412.921099
390 	452.442537
391 	412.921099
392 	412.921099
393 	412.921099
394 	452.442537
395 	412.921099
396 	412.921099
397 	412.921099
398 	412.921099
399 	452.442537
400 	412.921099
401 	393.613453
402 	393.613453
403 	384.678093
404 	384.678093
405 	384.678093
406 	384.678093
407 	392.902219
408 	384.678093
409 	384.678093
410 	384.678093
411 	384.678093
412 	384.678093
413 	384.678093
414 	393.613453
415 	393.613453
416 	393.613453
417 	452.442537
418 	412.921099
419 	412.921099
420 	392.902219
421 	392.902219
422 	392.902219
423 	392.902219
424 	384.678093
425 	384.678093
426 	384.678093
427 	384.678093
428 	384.678093
429 	384.678093
430 	384.678093
431 	452.442537
432 	412.921099
433 	412.921099
434 	412.921099
435 	412.921099
436 	412.921099
437 	392.902219
438 	392.902219
439 	392.902219
440 	412.921099
441 	412.921099
442 	412.921099
443 	406.678598
444 	385.389326
445 	385.389326
446 	385.389326
447 	385.389326
448 	412.921099
449 	412.921099
450 	406.678598
451 	393.613453
452 	393.613453
453 	392.902219
454 	392.902219
455 	392.902219
456 	412.921099
457 	412.921099
458 	384.678093
459 	384.678093
460 	384.678093
461 	384.678093
462 	384.678093
463 	384.678093
464 	384.678093
465 	416.176062
466 	416.176062
467 	384.678093
468 	384.678093
469 	384.678093
470 	393.613453
471 	393.613453
472 	393.613453
473 	393.613453
474 	392.902219
475 	392.902219
476 	392.902219
477 	392.902219
478 	392.902219
479 	392.902219
480 	412.921099
481 	393.613453
482 	385.389326
483 	385.389326
484 	385.389326
485 	385.389326
486 	385.389326
487 	385.389326
488 	384.678093
489 	384.678093
490 	384.678093
491 	384.678093
492 	452.442537
493 	433.087607
494 	433.087607
495 	410.139123
496 	392.902219
497 	392.902219
498 	392.902219
499 	412.921099
500 	412.921099
501 	412.921099
502 	408.434247
503 	406.678598
504 	406.678598
505 	393.613453
506 	393.613453
507 	385.389326
508 	385.389326
509 	385.389326
510 	385.389326
511 	385.389326
512 	385.389326
513 	385.389326
514 	412.921099
515 	412.921099
516 	406.678598
517 	406.678598
518 	406.678598
519 	406.678598
520 	392.902219
521 	392.902219
522 	392.902219
523 	392.902219
524 	412.921099
525 	392.902219
526 	392.902219
527 	392.902219
528 	452.442537
529 	412.921099
530 	412.921099
531 	412.921099
532 	412.921099
533 	392.902219
534 	392.902219
535 	392.902219
536 	452.442537
537 	392.902219
538 	392.902219
539 	392.902219
540 	392.902219
541 	384.678093
542 	384.678093
543 	384.678093
544 	384.678093
545 	384.678093
546 	384.678093
547 	412.921099
548 	412.921099
549 	392.902219
550 	392.902219
551 	392.902219
552 	392.902219
553 	392.902219
554 	392.902219
555 	412.921099
556 	412.921099
557 	412.921099
558 	406.678598
559 	406.678598
560 	406.678598
561 	406.678598
562 	412.921099
563 	412.921099
564 	412.921099
565 	412.921099
566 	412.921099
567 	406.678598
568 	406.678598
569 	406.678598
570 	406.678598
571 	412.921099
572 	412.921099
573 	412.921099
574 	393.613453
575 	393.613453
576 	393.613453
577 	393.613453
578 	412.921099
579 	410.139123
580 	410.139123
581 	392.902219
582 	392.902219
583 	392.902219
584 	392.902219
585 	392.902219
586 	392.902219
587 	384.678093
588 	384.678093
589 	384.678093
590 	384.678093
591 	412.921099
592 	412.921099
593 	412.921099
594 	393.613453
595 	392.902219
596 	392.902219
597 	392.902219
598 	392.902219
599 	392.902219
600 	412.921099
601 	412.921099
602 	404.696972
603 	404.696972
604 	404.696972
605 	404.696972
606 	404.696972
607 	384.678093
608 	384.678093
609 	384.678093
610 	452.442537
611 	408.010996
612 	408.010996
613 	408.010996
614 	402.202370
615 	385.389326
616 	384.678093
617 	384.678093
618 	384.678093
619 	452.442537
620 	393.613453
621 	393.613453
622 	393.613453
623 	393.613453
624 	395.185386
625 	386.961260
626 	386.961260
627 	386.961260
628 	386.961260
629 	386.961260
630 	386.961260
631 	412.921099
632 	392.902219
633 	392.902219
634 	384.678093
635 	384.678093
636 	384.678093
637 	384.678093
638 	384.678093
639 	412.921099
640 	412.921099
641 	412.921099
642 	392.902219
643 	392.902219
644 	392.902219
645 	392.902219
646 	412.921099
647 	412.921099
648 	412.921099
649 	410.139123
650 	410.139123
651 	410.139123
652 	412.921099
653 	404.453330
654 	385.389326
655 	385.389326
656 	385.389326
657 	385.389326
658 	385.389326
659 	385.389326
660 	412.921099
661 	412.921099
662 	412.921099
663 	412.921099
664 	412.921099
665 	412.921099
666 	412.921099
667 	412.921099
668 	412.921099
669 	412.921099
670 	412.921099
671 	412.921099
672 	412.921099
673 	406.678598
674 	406.678598
675 	406.678598
676 	412.921099
677 	408.010996
678 	399.607402
679 	399.607402
680 	390.299370
681 	390.299370
682 	390.299370
683 	390.299370
684 	452.442537
685 	435.425827
686 	435.425827
687 	435.425827
688 	452.442537
689 	412.921099
690 	393.613453
691 	393.613453
692 	393.613453
693 	392.902219
694 	392.902219
695 	392.902219
696 	384.678093
697 	384.678093
698 	384.678093
699 	384.678093
700 	384.678093
701 	412.921099
702 	412.921099
703 	406.678598
704 	406.678598
705 	406.678598
706 	406.678598
707 	406.678598
708 	398.454471
709 	398.454471
710 	398.454471
711 	395.185386
712 	395.185386
713 	395.185386
714 	393.890702
715 	393.890702
716 	393.890702
717 	393.890702
718 	385.389326
719 	385.389326
720 	385.389326
721 	385.389326
722 	385.389326
723 	385.389326
724 	412.921099
725 	412.921099
726 	412.921099
727 	412.921099
728 	452.442537
729 	412.921099
730 	398.622882
731 	392.902219
732 	392.902219
733 	392.902219
734 	412.921099
735 	412.921099
736 	412.921099
737 	404.696972
738 	385.389326
739 	385.389326
740 	385.389326
741 	385.389326
742 	384.678093
743 	384.678093
744 	384.678093
745 	384.678093
746 	412.921099
747 	412.921099
748 	412.921099
749 	412.921099
750 	412.921099
751 	412.921099
752 	412.921099
753 	406.678598
754 	406.678598
755 	406.678598
756 	406.678598
757 	406.678598
758 	406.678598
759 	392.902219
760 	392.902219
761 	392.902219
762 	392.902219
763 	412.921099
764 	393.613453
765 	392.902219
766 	392.902219
767 	392.902219
768 	392.902219
769 	425.157411
770 	425.157411
771 	412.921099
772 	384.678093
773 	384.678093
774 	384.678093
775 	384.678093
776 	452.442537
777 	412.921099
778 	412.921099
779 	412.921099
780 	452.442537
781 	433.087607
782 	392.902219
783 	392.902219
784 	392.902219
785 	392.902219
786 	393.613453
787 	392.902219
788 	392.902219
789 	392.902219
790 	392.902219
791 	392.902219
792 	412.921099
793 	412.921099
794 	412.921099
795 	412.921099
796 	412.921099
797 	412.921099
798 	412.921099
799 	433.087607
800 	433.087607
801 	410.139123
802 	410.139123
803 	410.139123
804 	410.139123
805 	412.921099
806 	412.921099
807 	412.921099
808 	412.921099
809 	412.921099
810 	412.921099
811 	393.613453
812 	393.613453
813 	392.902219
814 	392.902219
815 	392.902219
816 	412.921099
817 	412.921099
818 	412.921099
819 	412.921099
820 	393.613453
821 	393.613453
822 	393.613453
823 	385.389326
824 	385.389326
825 	385.389326
826 	452.442537
827 	412.921099
828 	404.696972
829 	404.696972
830 	385.389326
831 	385.389326
832 	385.389326
833 	385.389326
834 	385.389326
835 	385.389326
836 	385.389326
837 	412.921099
838 	412.921099
839 	412.921099
840 	412.921099
841 	433.087607
842 	433.087607
843 	433.087607
844 	392.902219
845 	392.902219
846 	392.902219
847 	392.902219
848 	392.902219
849 	452.442537
850 	392.902219
851 	392.902219
852 	392.902219
853 	392.902219
854 	392.902219
855 	392.902219
856 	452.442537
857 	412.921099
858 	412.921099
859 	392.902219
860 	392.902219
861 	392.902219
862 	392.902219
863 	392.902219
864 	384.678093
865 	384.678093
866 	384.678093
867 	384.678093
868 	384.678093
869 	384.678093
870 	384.678093
871 	412.921099
872 	406.678598
873 	406.678598
874 	406.678598
875 	452.442537
876 	412.921099
877 	404.696972
878 	404.696972
879 	386.961260
880 	386.961260
881 	386.961260
882 	452.442537
883 	412.921099
884 	412.921099
885 	404.696972
886 	385.389326
887 	385.389326
888 	385.389326
889 	452.442537
890 	412.921099
891 	412.921099
892 	412.921099
893 	412.921099
894 	452.442537
895 	412.921099
896 	412.921099
897 	412.921099
898 	412.921099
899 	412.921099
900 	412.921099
901 	392.902219
902 	392.902219
903 	392.902219
904 	412.921099
905 	412.874551
906 	412.874551
907 	412.874551
908 	412.874551
909 	412.921099
910 	412.921099
911 	412.921099
912 	412.921099
913 	412.921099
914 	406.678598
915 	406.678598
916 	393.613453
917 	385.389326
918 	385.389326
919 	384.678093
920 	384.678093
921 	384.678093
922 	384.678093
923 	384.678093
924 	384.678093
925 	384.678093
926 	393.613453
927 	393.613453
928 	392.902219
929 	392.902219
930 	384.678093
931 	384.678093
932 	384.678093
933 	384.678093
934 	384.678093
935 	452.442537
936 	404.696972
937 	404.696972
938 	404.696972
939 	412.921099
940 	412.921099
941 	412.921099
942 	412.921099
943 	406.678598
944 	406.678598
945 	406.678598
946 	452.442537
947 	433.087607
948 	433.087607
949 	433.087607
950 	452.442537
951 	398.454471
952 	398.454471
953 	398.454471
954 	398.454471
955 	412.921099
956 	406.678598
957 	406.678598
958 	406.678598
959 	406.678598
960 	412.921099
961 	392.902219
962 	392.902219
963 	392.902219
964 	392.902219
965 	392.902219
966 	412.921099
967 	412.921099
968 	412.921099
969 	412.921099
970 	412.921099
971 	412.921099
972 	392.902219
973 	392.902219
974 	384.678093
975 	384.678093
976 	384.678093
977 	412.921099
978 	393.613453
979 	393.613453
980 	393.613453
981 	392.902219
982 	392.902219
983 	392.902219
984 	412.921099
985 	412.921099
986 	412.921099
987 	412.921099
988 	412.921099
989 	412.921099
990 	392.902219
991 	392.902219
992 	392.902219
993 	392.902219
994 	392.902219
995 	452.442537
996 	412.921099
997 	412.921099
998 	412.921099
999 	412.921099
1000 	412.921099
1001 	412.921099
1002 	412.921099
1003 	393.613453
1004 	393.613453
1005 	393.613453
1006 	452.442537
1007 	412.921099
1008 	393.613453
1009 	393.613453
1010 	392.902219
1011 	392.902219
1012 	392.902219
1013 	392.902219
1014 	392.902219
1015 	412.921099
1016 	412.921099
1017 	404.696972
1018 	404.696972
1019 	404.696972
1020 	386.961260
1021 	386.961260
1022 	386.961260
1023 	384.678093
1024 	384.678093
1025 	384.678093
1026 	452.442537
1027 	395.185386
1028 	395.185386
1029 	395.185386
1030 	395.185386
1031 	412.921099
1032 	412.921099
1033 	392.902219
1034 	392.902219
1035 	392.902219
1036 	392.902219
1037 	392.902219
1038 	412.921099
1039 	392.902219
1040 	392.902219
1041 	392.902219
1042 	392.902219
1043 	408.434247
1044 	393.613453
1045 	393.613453
1046 	393.613453
1047 	393.613453
1048 	393.613453
1049 	392.902219
1050 	392.902219
1051 	392.902219
1052 	392.902219
1053 	412.921099
1054 	412.921099
1055 	412.921099
1056 	392.902219
1057 	392.902219
1058 	392.902219
1059 	392.902219
1060 	392.902219
1061 	392.902219
1062 	384.678093
1063 	384.678093
1064 	384.678093
1065 	452.442537
1066 	412.921099
1067 	412.921099
1068 	393.613453
1069 	393.613453
1070 	393.613453
1071 	393.613453
1072 	393.613453
1073 	385.389326
1074 	385.389326
1075 	385.389326
1076 	385.389326
1077 	412.921099
1078 	412.921099
1079 	412.921099
1080 	412.921099
1081 	392.902219
1082 	392.902219
1083 	392.902219
1084 	392.902219
1085 	412.921099
1086 	412.921099
1087 	393.613453
1088 	393.613453
1089 	393.613453
1090 	393.613453
1091 	385.389326
1092 	385.389326
1093 	385.389326
1094 	385.389326
1095 	385.389326
1096 	385.389326
1097 	412.921099
1098 	410.139123
1099 	401.914996
1100 	401.914996
1101 	401.914996
1102 	401.914996
1103 	452.442537
1104 	412.921099
1105 	412.921099
1106 	412.921099
1107 	412.921099
1108 	412.921099
1109 	393.613453
1110 	393.613453
1111 	393.613453
1112 	393.613453
1113 	393.613453
1114 	412.921099
1115 	412.921099
1116 	406.678598
1117 	406.678598
1118 	406.678598
1119 	404.696972
1120 	398.454471
1121 	398.454471
1122 	384.678093
1123 	384.678093
1124 	384.678093
1125 	384.678093
1126 	412.921099
1127 	392.902219
1128 	392.902219
1129 	392.902219
1130 	392.902219
1131 	392.902219
1132 	392.902219
1133 	392.902219
1134 	452.442537
1135 	412.921099
1136 	412.921099
1137 	412.921099
1138 	392.902219
1139 	392.902219
1140 	392.902219
1141 	392.902219
1142 	452.442537
1143 	406.678598
1144 	406.678598
1145 	406.678598
1146 	452.442537
1147 	392.902219
1148 	392.902219
1149 	384.678093
1150 	384.678093
1151 	384.678093
1152 	384.678093
1153 	452.442537
1154 	412.921099
1155 	412.921099
1156 	412.921099
1157 	412.921099
1158 	408.434247
1159 	393.613453
1160 	393.613453
1161 	393.613453
1162 	393.613453
1163 	412.921099
1164 	412.921099
1165 	408.434247
1166 	408.434247
1167 	406.678598
1168 	406.678598
1169 	406.678598
1170 	392.902219
1171 	392.902219
1172 	392.902219
1173 	392.902219
1174 	392.902219
1175 	392.902219
1176 	384.678093
1177 	384.678093
1178 	384.678093
1179 	384.678093
1180 	392.902219
1181 	384.678093
1182 	384.678093
1183 	384.678093
1184 	412.921099
1185 	412.921099
1186 	412.921099
1187 	412.921099
1188 	412.921099
1189 	393.613453
1190 	393.613453
1191 	393.613453
1192 	393.613453
1193 	452.442537
1194 	412.921099
1195 	412.921099
1196 	412.921099
1197 	433.087607
1198 	384.678093
1199 	384.678093
1200 	384.678093
1201 	384.678093
1202 	412.921099
1203 	412.921099
1204 	412.921099
1205 	412.921099
1206 	404.696972
1207 	404.696972
1208 	384.678093
1209 	384.678093
1210 	384.678093
1211 	412.921099
1212 	412.921099
1213 	412.921099
1214 	408.010996
1215 	400.039716
1216 	390.299370
1217 	390.299370
1218 	390.299370
1219 	390.299370
1220 	390.299370
1221 	390.299370
1222 	390.299370
1223 	412.921099
1224 	406.678598
1225 	398.731721
1226 	398.731721
1227 	398.731721
1228 	398.731721
1229 	433.087607
1230 	410.139123
1231 	410.139123
1232 	410.139123
1233 	410.139123
1234 	452.442537
1235 	412.921099
1236 	412.921099
1237 	412.921099
1238 	452.442537
1239 	412.921099
1240 	412.921099
1241 	392.902219
1242 	384.678093
1243 	384.678093
1244 	384.678093
1245 	452.442537
1246 	395.185386
1247 	395.185386
1248 	395.185386
1249 	412.921099
1250 	412.921099
1251 	408.434247
1252 	408.434247
1253 	408.434247
1254 	408.434247
1255 	406.678598
1256 	406.678598
1257 	406.678598
1258 	406.678598
1259 	412.921099
1260 	412.921099
1261 	392.902219
1262 	392.902219
1263 	384.678093
1264 	384.678093
1265 	384.678093
1266 	452.442537
1267 	406.678598
1268 	406.678598
1269 	406.678598
1270 	406.678598
1271 	412.921099
1272 	412.921099
1273 	406.678598
1274 	406.678598
1275 	406.678598
1276 	406.678598
1277 	412.921099
1278 	404.696972
1279 	404.696972
1280 	404.696972
1281 	404.696972
1282 	384.678093
1283 	384.678093
1284 	384.678093
1285 	384.678093
1286 	412.921099
1287 	392.902219
1288 	392.902219
1289 	392.902219
1290 	392.902219
1291 	412.921099
1292 	412.921099
1293 	412.921099
1294 	412.921099
1295 	412.921099
1296 	412.921099
1297 	412.921099
1298 	412.921099
1299 	412.921099
1300 	412.921099
1301 	412.921099
1302 	412.921099
1303 	412.921099
1304 	412.921099
1305 	412.921099
1306 	412.921099
1307 	412.921099
1308 	392.902219
1309 	392.902219
1310 	392.902219
1311 	392.902219
1312 	392.902219
1313 	452.442537
1314 	412.921099
1315 	412.921099
1316 	412.921099
1317 	392.902219
1318 	392.902219
1319 	392.902219
1320 	392.902219
1321 	452.442537
1322 	412.921099
1323 	412.921099
1324 	412.921099
1325 	412.921099
1326 	412.921099
1327 	412.921099
1328 	392.902219
1329 	392.902219
1330 	392.902219
1331 	392.902219
1332 	412.921099
1333 	412.921099
1334 	412.921099
1335 	392.902219
1336 	392.902219
1337 	392.902219
1338 	452.442537
1339 	407.215898
1340 	407.215898
1341 	407.215898
1342 	407.215898
1343 	407.215898
1344 	407.215898
1345 	412.921099
1346 	412.921099
1347 	412.921099
1348 	412.921099
1349 	392.902219
1350 	392.902219
1351 	392.902219
1352 	392.902219
1353 	452.442537
1354 	432.906749
1355 	432.906749
1356 	404.696972
1357 	404.696972
1358 	385.389326
1359 	385.389326
1360 	385.389326
1361 	385.389326
1362 	412.921099
1363 	412.921099
1364 	384.678093
1365 	384.678093
1366 	384.678093
1367 	384.678093
1368 	412.921099
1369 	392.902219
1370 	392.902219
1371 	392.902219
1372 	392.902219
1373 	392.902219
1374 	392.902219
1375 	392.902219
1376 	392.902219
1377 	392.902219
1378 	452.442537
1379 	392.902219
1380 	392.902219
1381 	392.902219
1382 	404.696972
1383 	404.696972
1384 	404.696972
1385 	398.454471
1386 	398.454471
1387 	398.454471
1388 	398.454471
1389 	412.921099
1390 	412.921099
1391 	393.613453
1392 	392.902219
1393 	392.902219
1394 	392.902219
1395 	392.902219
1396 	392.902219
1397 	412.921099
1398 	412.921099
1399 	404.696972
1400 	385.389326
1401 	385.389326
1402 	384.678093
1403 	384.678093
1404 	384.678093
1405 	384.678093
1406 	412.921099
1407 	412.921099
1408 	412.921099
1409 	392.902219
1410 	392.902219
1411 	384.678093
1412 	384.678093
1413 	384.678093
1414 	384.678093
1415 	452.442537
1416 	404.696972
1417 	398.454471
1418 	390.299370
1419 	390.299370
1420 	390.299370
1421 	452.442537
1422 	393.613453
1423 	393.613453
1424 	393.613453
1425 	392.902219
1426 	392.902219
1427 	392.902219
1428 	392.902219
1429 	392.902219
1430 	392.902219
1431 	412.921099
1432 	412.921099
1433 	395.185386
1434 	395.185386
1435 	395.185386
1436 	395.185386
1437 	392.902219
1438 	392.902219
1439 	392.902219
1440 	392.902219
1441 	392.902219
1442 	412.921099
1443 	393.613453
1444 	393.613453
1445 	393.613453
1446 	393.613453
1447 	392.902219
1448 	392.902219
1449 	392.902219
1450 	392.902219
1451 	412.921099
1452 	412.921099
1453 	412.921099
1454 	412.921099
1455 	412.921099
1456 	412.921099
1457 	412.921099
1458 	412.921099
1459 	404.696972
1460 	404.696972
1461 	404.696972
1462 	452.442537
1463 	412.921099
1464 	412.921099
1465 	412.921099
1466 	412.921099
1467 	452.442537
1468 	412.921099
1469 	392.902219
1470 	392.902219
1471 	392.902219
1472 	392.902219
1473 	412.921099
1474 	406.678598
1475 	406.678598
1476 	406.678598
1477 	406.678598
1478 	406.678598
1479 	393.613453
1480 	393.613453
1481 	393.613453
1482 	393.613453
1483 	393.613453
1484 	452.442537
1485 	412.921099
1486 	412.921099
1487 	412.921099
1488 	392.902219
1489 	392.902219
1490 	392.902219
1491 	452.442537
1492 	412.921099
1493 	412.921099
1494 	412.921099
1495 	452.442537
1496 	412.921099
1497 	412.921099
1498 	412.921099
1499 	452.442537
1500 	393.613453
1501 	393.613453
1502 	393.613453
1503 	452.442537
1504 	385.389326
1505 	385.389326
1506 	385.389326
1507 	385.389326
1508 	412.921099
1509 	406.678598
1510 	406.678598
1511 	406.678598
1512 	393.613453
1513 	385.389326
1514 	385.389326
1515 	384.678093
1516 	384.678093
1517 	384.678093
1518 	384.678093
1519 	412.921099
1520 	412.921099
1521 	412.921099
1522 	406.678598
1523 	406.678598
1524 	406.678598
1525 	406.678598
1526 	392.902219
1527 	392.902219
1528 	392.902219
1529 	452.442537
1530 	412.921099
1531 	412.921099
1532 	393.613453
1533 	393.613453
1534 	393.613453
1535 	452.442537
1536 	412.921099
1537 	412.921099
1538 	412.921099
1539 	412.921099
1540 	404.696972
1541 	404.696972
1542 	404.696972
1543 	404.696972
1544 	412.921099
1545 	412.921099
1546 	412.921099
1547 	412.921099
1548 	408.434247
1549 	406.678598
1550 	392.902219
1551 	392.902219
1552 	392.902219
1553 	392.902219
1554 	404.841113
1555 	403.661264
1556 	392.637845
1557 	392.637845
1558 	392.637845
1559 	390.299370
1560 	390.299370
1561 	390.299370
1562 	390.299370
1563 	390.299370
1564 	390.299370
1565 	390.299370
1566 	452.442537
1567 	409.976192
1568 	409.976192
1569 	384.678093
1570 	384.678093
1571 	384.678093
1572 	384.678093
1573 	452.442537
1574 	408.010996
1575 	408.010996
1576 	385.389326
1577 	385.389326
1578 	385.389326
1579 	385.389326
1580 	452.442537
1581 	412.921099
1582 	412.921099
1583 	412.921099
1584 	404.696972
1585 	385.389326
1586 	385.389326
1587 	384.678093
1588 	384.678093
1589 	384.678093
1590 	384.678093
1591 	384.678093
1592 	384.678093
1593 	406.678598
1594 	406.678598
1595 	398.731721
1596 	398.731721
1597 	398.731721
1598 	452.442537
1599 	412.921099
1600 	412.921099
1601 	392.902219
1602 	392.902219
1603 	392.902219
1604 	392.902219
1605 	392.902219
1606 	392.902219
1607 	412.921099
1608 	412.921099
1609 	412.921099
1610 	412.921099
1611 	412.921099
1612 	404.696972
1613 	404.696972
1614 	404.696972
1615 	404.696972
1616 	384.678093
1617 	384.678093
1618 	384.678093
1619 	452.442537
1620 	412.921099
1621 	412.921099
1622 	412.921099
1623 	412.921099
1624 	406.678598
1625 	406.678598
1626 	406.678598
1627 	392.902219
1628 	392.902219
1629 	392.902219
1630 	452.442537
1631 	412.921099
1632 	404.696972
1633 	404.696972
1634 	404.453330
1635 	404.453330
1636 	404.453330
1637 	404.453330
1638 	404.453330
1639 	404.453330
1640 	404.453330
1641 	412.921099
1642 	412.921099
1643 	412.921099
1644 	412.921099
1645 	452.442537
1646 	404.696972
1647 	404.696972
1648 	404.696972
1649 	384.678093
1650 	384.678093
1651 	384.678093
1652 	384.678093
1653 	412.921099
1654 	408.434247
1655 	408.434247
1656 	408.434247
1657 	408.434247
1658 	408.434247
1659 	412.921099
1660 	404.696972
1661 	404.696972
1662 	404.696972
1663 	398.454471
