Iteration	Results
254 	571.947383
255 	571.947383
256 	571.947383
257 	571.947383
258 	571.947383
259 	571.947383
260 	571.947383
261 	571.947383
262 	571.947383
263 	571.947383
264 	571.947383
265 	571.947383
266 	571.947383
267 	571.947383
268 	571.947383
269 	571.947383
270 	571.947383
271 	571.947383
272 	571.947383
273 	571.947383
274 	571.947383
275 	571.947383
276 	571.947383
277 	571.947383
278 	571.947383
279 	571.947383
280 	571.947383
281 	571.947383
282 	571.947383
283 	571.947383
284 	571.947383
285 	571.947383
286 	571.947383
287 	571.947383
288 	571.947383
289 	571.947383
290 	571.947383
291 	571.947383
292 	571.947383
293 	571.947383
294 	571.947383
295 	571.947383
296 	571.947383
297 	571.947383
298 	571.947383
299 	571.947383
300 	571.947383
301 	571.947383
302 	571.947383
303 	571.947383
304 	571.947383
305 	571.947383
306 	571.947383
307 	571.947383
308 	571.947383
309 	571.947383
310 	571.947383
311 	571.947383
312 	571.947383
313 	571.947383
314 	571.947383
315 	571.947383
316 	571.947383
317 	571.947383
318 	571.947383
319 	571.947383
320 	571.947383
321 	571.947383
322 	571.947383
323 	571.947383
324 	571.947383
325 	571.947383
326 	571.947383
327 	571.947383
328 	571.947383
329 	571.947383
330 	571.947383
331 	571.947383
332 	571.947383
333 	571.947383
334 	571.947383
335 	571.947383
336 	571.947383
337 	571.947383
338 	571.947383
339 	571.947383
340 	571.947383
341 	571.947383
342 	571.947383
343 	571.947383
344 	571.947383
345 	571.947383
346 	571.947383
347 	571.947383
348 	571.947383
349 	571.947383
350 	571.947383
351 	571.947383
352 	571.947383
353 	571.947383
354 	571.947383
355 	571.947383
356 	571.947383
357 	571.947383
358 	571.947383
359 	571.947383
360 	571.947383
361 	571.947383
362 	571.947383
363 	571.947383
364 	571.947383
365 	571.947383
366 	571.947383
367 	571.947383
368 	571.947383
369 	571.947383
370 	571.947383
371 	571.947383
372 	571.947383
373 	571.947383
374 	571.947383
375 	571.947383
376 	571.947383
377 	571.947383
378 	571.947383
379 	571.947383
380 	571.947383
381 	571.947383
382 	571.947383
383 	571.947383
384 	571.947383
385 	571.947383
386 	571.947383
387 	571.947383
388 	571.947383
389 	571.947383
390 	571.947383
391 	571.947383
392 	571.947383
393 	571.947383
394 	571.947383
395 	571.947383
396 	571.947383
397 	571.947383
398 	571.947383
399 	571.947383
400 	571.947383
401 	571.947383
402 	571.947383
403 	571.947383
404 	571.947383
405 	571.947383
406 	571.947383
407 	571.947383
408 	571.947383
409 	571.947383
410 	571.947383
411 	571.947383
412 	571.947383
413 	571.947383
414 	571.947383
415 	571.947383
416 	571.947383
417 	571.947383
418 	571.947383
419 	571.947383
420 	571.947383
421 	571.947383
422 	571.947383
423 	571.947383
424 	571.947383
425 	571.947383
426 	571.947383
427 	571.947383
428 	571.947383
429 	571.947383
430 	571.947383
431 	571.947383
432 	571.947383
433 	571.947383
434 	571.947383
435 	571.947383
436 	571.947383
437 	571.947383
438 	571.947383
439 	571.947383
440 	571.947383
441 	571.947383
442 	571.947383
443 	571.947383
444 	571.947383
445 	571.947383
446 	571.947383
447 	571.947383
448 	571.947383
449 	571.947383
450 	571.947383
451 	571.947383
452 	571.947383
453 	571.947383
454 	571.947383
455 	571.947383
456 	571.947383
457 	571.947383
458 	571.947383
459 	571.947383
460 	571.947383
461 	571.947383
462 	571.947383
463 	571.947383
464 	571.947383
465 	571.947383
466 	571.947383
467 	571.947383
468 	571.947383
469 	571.947383
470 	571.947383
471 	571.947383
472 	571.947383
473 	571.947383
474 	571.947383
475 	571.947383
476 	571.947383
477 	571.947383
478 	571.947383
479 	571.947383
480 	571.947383
481 	571.947383
482 	571.947383
483 	571.947383
484 	571.947383
485 	571.947383
486 	571.947383
487 	571.947383
488 	571.947383
489 	571.947383
490 	571.947383
491 	571.947383
492 	571.947383
493 	571.947383
494 	571.947383
495 	571.947383
496 	571.947383
497 	571.947383
498 	571.947383
499 	571.947383
500 	571.947383
501 	571.947383
502 	571.947383
503 	571.947383
504 	571.947383
505 	571.947383
506 	571.947383
507 	571.947383
508 	571.947383
509 	571.947383
510 	571.947383
511 	571.947383
512 	571.947383
513 	571.947383
514 	571.947383
515 	571.947383
516 	571.947383
517 	571.947383
518 	571.947383
519 	571.947383
520 	571.947383
521 	571.947383
522 	571.947383
523 	571.947383
524 	571.947383
525 	571.947383
526 	571.947383
527 	571.947383
528 	571.947383
529 	571.947383
530 	571.947383
531 	571.947383
532 	571.947383
533 	571.947383
534 	571.947383
535 	571.947383
536 	571.947383
537 	571.947383
538 	571.947383
539 	571.947383
540 	571.947383
541 	571.947383
542 	571.947383
543 	571.947383
544 	571.947383
545 	571.947383
546 	571.947383
547 	571.947383
548 	571.947383
549 	571.947383
550 	571.947383
551 	571.947383
552 	571.947383
553 	571.947383
554 	571.947383
555 	571.947383
556 	571.947383
557 	571.947383
558 	571.947383
559 	571.947383
560 	571.947383
561 	571.947383
562 	571.947383
563 	571.947383
564 	571.947383
565 	571.947383
566 	571.947383
567 	571.947383
568 	571.947383
569 	571.947383
570 	571.947383
571 	656.747209
572 	656.747209
573 	620.091859
574 	620.091859
575 	620.091859
576 	620.091859
577 	620.091859
578 	620.091859
579 	620.091859
580 	620.091859
581 	620.091859
582 	620.091859
583 	620.091859
584 	620.091859
585 	620.091859
586 	620.091859
587 	620.091859
588 	620.091859
589 	620.091859
590 	620.091859
591 	620.091859
592 	620.091859
593 	620.091859
594 	620.091859
595 	620.091859
596 	620.091859
597 	620.091859
598 	620.091859
599 	620.091859
600 	620.091859
601 	620.091859
602 	620.091859
603 	620.091859
604 	620.091859
605 	620.091859
606 	620.091859
607 	620.091859
608 	620.091859
609 	620.091859
610 	620.091859
611 	620.091859
612 	620.091859
613 	620.091859
614 	620.091859
615 	620.091859
616 	620.091859
617 	620.091859
618 	620.091859
619 	620.091859
620 	620.091859
621 	620.091859
622 	620.091859
623 	620.091859
624 	620.091859
625 	620.091859
626 	620.091859
627 	620.091859
628 	620.091859
629 	620.091859
630 	620.091859
631 	620.091859
632 	610.786088
633 	610.786088
634 	610.786088
635 	610.786088
636 	610.786088
637 	610.786088
638 	610.786088
639 	610.786088
640 	610.786088
641 	603.314177
642 	603.314177
643 	603.314177
644 	603.314177
645 	603.314177
646 	603.314177
647 	603.314177
648 	603.314177
649 	603.314177
650 	603.314177
651 	603.314177
652 	603.314177
653 	603.314177
654 	603.314177
655 	584.076483
656 	584.076483
657 	584.076483
658 	584.076483
659 	584.076483
660 	584.076483
661 	584.076483
662 	584.076483
663 	584.076483
664 	584.076483
665 	584.076483
666 	584.076483
667 	584.076483
668 	584.076483
669 	584.076483
670 	584.076483
671 	584.076483
672 	584.076483
673 	584.076483
674 	584.076483
675 	584.076483
676 	584.076483
677 	584.076483
678 	584.076483
679 	584.076483
680 	584.076483
681 	584.076483
682 	584.076483
683 	584.076483
684 	584.076483
685 	584.076483
686 	584.076483
687 	584.076483
688 	584.076483
689 	584.076483
690 	584.076483
691 	584.076483
692 	584.076483
693 	584.076483
694 	584.076483
695 	584.076483
696 	584.076483
697 	584.076483
698 	584.076483
699 	584.076483
700 	584.076483
701 	584.076483
702 	584.076483
703 	584.076483
704 	584.076483
705 	584.076483
706 	584.076483
707 	584.076483
708 	584.076483
709 	584.076483
710 	584.076483
711 	584.076483
712 	584.076483
713 	584.076483
714 	584.076483
715 	584.076483
716 	584.076483
717 	584.076483
718 	584.076483
719 	584.076483
720 	584.076483
721 	584.076483
722 	584.076483
723 	584.076483
724 	584.076483
725 	584.076483
726 	584.076483
727 	584.076483
728 	584.076483
729 	584.076483
730 	581.378422
731 	581.378422
732 	581.378422
733 	581.378422
734 	581.378422
735 	581.378422
736 	581.378422
737 	581.378422
738 	581.378422
739 	581.378422
740 	581.378422
741 	581.378422
742 	581.378422
743 	581.378422
744 	581.378422
745 	581.378422
746 	581.378422
747 	581.378422
748 	581.378422
749 	581.378422
750 	581.378422
751 	581.378422
752 	581.378422
753 	581.378422
754 	581.378422
755 	581.378422
756 	581.378422
757 	581.378422
758 	581.378422
759 	581.378422
760 	581.378422
761 	581.378422
762 	581.378422
763 	581.378422
764 	581.378422
765 	581.378422
766 	581.378422
767 	581.378422
768 	581.378422
769 	581.378422
770 	581.378422
771 	581.378422
772 	581.378422
773 	581.378422
774 	581.378422
775 	581.378422
776 	581.378422
777 	575.306242
778 	575.306242
779 	575.306242
780 	575.306242
781 	575.306242
782 	575.306242
783 	575.306242
784 	575.306242
785 	575.306242
786 	575.306242
787 	575.306242
788 	575.306242
789 	575.306242
790 	575.306242
791 	575.306242
792 	575.306242
793 	575.306242
794 	575.306242
795 	575.306242
796 	575.306242
797 	575.306242
798 	575.306242
799 	575.306242
800 	575.306242
801 	575.306242
802 	575.306242
803 	575.306242
804 	575.306242
805 	575.306242
806 	575.306242
807 	575.306242
808 	575.306242
809 	575.306242
810 	575.306242
811 	575.306242
812 	575.306242
813 	575.306242
814 	575.306242
815 	575.306242
816 	575.306242
817 	575.306242
818 	575.306242
819 	575.306242
820 	575.306242
821 	575.306242
822 	575.306242
823 	575.306242
824 	575.306242
825 	575.306242
826 	575.306242
827 	575.306242
828 	575.306242
829 	575.306242
830 	575.306242
831 	575.306242
832 	575.306242
833 	575.306242
834 	575.306242
835 	575.306242
836 	575.306242
837 	575.306242
838 	575.306242
839 	575.306242
840 	575.306242
841 	575.306242
842 	575.306242
843 	575.306242
844 	575.306242
845 	575.306242
846 	575.306242
847 	575.306242
848 	575.306242
849 	575.306242
850 	575.306242
851 	575.306242
852 	575.306242
853 	575.306242
854 	575.306242
855 	575.306242
856 	575.306242
857 	575.306242
858 	575.306242
859 	575.306242
860 	575.306242
861 	575.306242
862 	575.306242
863 	575.306242
864 	575.306242
865 	575.306242
866 	575.306242
867 	575.306242
868 	575.306242
869 	575.306242
870 	575.306242
871 	575.306242
872 	575.306242
873 	575.306242
874 	575.306242
875 	575.306242
876 	575.306242
877 	575.306242
878 	575.306242
879 	575.306242
880 	575.306242
881 	575.306242
882 	575.306242
883 	575.306242
884 	575.306242
885 	575.306242
886 	575.306242
887 	575.306242
888 	575.306242
889 	575.306242
890 	575.306242
891 	575.306242
892 	575.306242
893 	575.306242
894 	575.306242
895 	575.306242
896 	575.306242
897 	575.306242
898 	575.306242
899 	575.306242
900 	575.306242
901 	575.306242
902 	575.306242
903 	575.306242
904 	575.306242
905 	575.306242
906 	575.306242
907 	575.306242
908 	575.306242
909 	575.306242
910 	575.306242
911 	575.306242
912 	575.306242
913 	575.306242
914 	575.306242
915 	575.306242
916 	575.306242
917 	575.306242
918 	575.306242
919 	575.306242
920 	575.306242
921 	575.306242
922 	575.306242
923 	575.306242
924 	575.306242
925 	575.306242
926 	575.306242
927 	575.306242
928 	575.306242
929 	575.306242
930 	575.306242
931 	575.306242
932 	575.306242
933 	575.306242
934 	575.306242
935 	575.306242
936 	575.306242
937 	575.306242
938 	575.306242
939 	575.306242
940 	575.306242
941 	575.306242
942 	575.306242
943 	575.306242
944 	575.306242
945 	575.306242
946 	575.306242
947 	575.306242
948 	575.306242
949 	575.306242
950 	575.306242
951 	575.306242
952 	575.306242
953 	575.306242
954 	575.306242
955 	575.306242
956 	575.306242
957 	575.306242
958 	575.306242
959 	575.306242
960 	575.306242
961 	575.306242
962 	575.306242
963 	575.306242
964 	575.306242
965 	575.306242
966 	575.306242
967 	575.306242
968 	575.306242
969 	575.306242
970 	575.306242
971 	575.306242
972 	575.306242
973 	575.306242
974 	575.306242
975 	575.306242
976 	575.306242
977 	575.306242
978 	575.306242
979 	575.306242
980 	575.306242
981 	575.306242
982 	575.306242
983 	575.306242
984 	575.306242
985 	575.306242
986 	575.306242
987 	575.306242
988 	575.306242
989 	575.306242
990 	575.306242
991 	575.306242
992 	575.306242
993 	575.306242
994 	575.306242
995 	575.306242
996 	575.306242
997 	575.306242
998 	575.306242
999 	575.306242
1000 	575.306242
1001 	575.306242
1002 	575.306242
1003 	575.306242
1004 	575.306242
1005 	575.306242
1006 	575.306242
1007 	575.306242
1008 	575.306242
1009 	575.306242
1010 	575.306242
1011 	575.306242
1012 	575.306242
1013 	575.306242
1014 	575.306242
1015 	575.306242
1016 	575.306242
1017 	575.306242
1018 	575.306242
1019 	575.306242
1020 	575.306242
1021 	575.306242
1022 	575.306242
1023 	575.306242
1024 	575.306242
1025 	575.306242
1026 	575.306242
1027 	575.306242
1028 	575.306242
1029 	575.306242
1030 	575.306242
1031 	575.306242
1032 	575.306242
1033 	575.306242
1034 	575.306242
1035 	575.306242
1036 	575.306242
1037 	575.306242
1038 	575.306242
1039 	575.306242
1040 	575.306242
1041 	575.306242
1042 	575.306242
1043 	575.306242
1044 	575.306242
1045 	575.306242
1046 	575.306242
1047 	575.306242
1048 	575.306242
1049 	575.306242
1050 	575.306242
1051 	575.306242
1052 	575.306242
1053 	575.306242
1054 	575.306242
1055 	575.306242
1056 	575.306242
1057 	575.306242
1058 	575.306242
1059 	575.306242
1060 	575.306242
1061 	575.306242
1062 	575.306242
1063 	575.306242
1064 	575.306242
1065 	575.306242
1066 	575.306242
1067 	575.306242
1068 	575.306242
1069 	575.306242
1070 	575.306242
1071 	575.306242
1072 	575.306242
1073 	575.306242
1074 	575.306242
1075 	575.306242
1076 	575.306242
1077 	575.306242
1078 	575.306242
1079 	575.306242
1080 	575.306242
1081 	575.306242
1082 	575.306242
1083 	575.306242
1084 	575.306242
1085 	575.306242
1086 	575.306242
1087 	575.306242
1088 	575.306242
1089 	575.306242
1090 	575.306242
1091 	575.306242
1092 	575.306242
1093 	575.306242
1094 	575.306242
1095 	575.306242
1096 	575.306242
1097 	575.306242
1098 	575.306242
1099 	575.306242
1100 	575.306242
1101 	575.306242
1102 	575.306242
1103 	575.306242
1104 	575.306242
1105 	575.306242
1106 	575.306242
1107 	575.306242
1108 	575.306242
1109 	575.306242
1110 	575.306242
1111 	575.306242
1112 	575.306242
1113 	575.306242
1114 	575.306242
1115 	575.306242
1116 	575.306242
1117 	575.306242
1118 	575.306242
1119 	575.306242
1120 	575.306242
1121 	575.306242
1122 	575.306242
1123 	575.306242
1124 	575.306242
1125 	575.306242
1126 	575.306242
1127 	575.306242
1128 	575.306242
1129 	575.306242
1130 	575.306242
1131 	575.306242
1132 	575.306242
1133 	575.306242
1134 	575.306242
1135 	575.306242
1136 	575.306242
1137 	575.306242
1138 	575.306242
1139 	575.306242
1140 	575.306242
1141 	575.306242
